"id","payer_edrpou","date","payer_name","payer_full_name","payer_head","payer_activity","payer_region","payer_region_code","payer_mfo","payer_bank","recipt_edrpou","recipt_name","spd_id","spd_label","mistrust","recipt_mfo","recipt_bank","payment_details","amount","spd_total","dp_total"
"31328337","03187714","42628","Львівське КЕПЗПП","ЛЬВІВСЬКЕ КАЗЕННЕ ЕКСПЕРИМЕНТАЛЬНЕ ПІДПРИЄМСТВО ЗАСОБІВ ПЕРЕСУВАННЯ І ПРОТЕЗУВАННЯ","МІНІСТЕРСТВО СОЦІАЛЬНОЇ ПОЛІТИКИ УКРАЇНИ","Виробництво велосипедів, дитячих та інвалідних колясок","Львівська","UA-46","820172","ДКСУ","xxxxxxxxxx","ФОП Бойко Н.Н.","Бойко-380805","Бойко","none","380805","АППБ ""АВАЛЬ"" ","2507030;2610-2250,00; Без .ПДВ.Опл за огірки згідно рах.№СФ-0000323 від 12.09.16,накл.РН-9-120006 від 12.09.16 та угоди №138 від 25.04.2016.","2250","67109.96","67109.96"
"31342670","03187714","42628","Львівське КЕПЗПП","ЛЬВІВСЬКЕ КАЗЕННЕ ЕКСПЕРИМЕНТАЛЬНЕ ПІДПРИЄМСТВО ЗАСОБІВ ПЕРЕСУВАННЯ І ПРОТЕЗУВАННЯ","МІНІСТЕРСТВО СОЦІАЛЬНОЇ ПОЛІТИКИ УКРАЇНИ","Виробництво велосипедів, дитячих та інвалідних колясок","Львівська","UA-46","820172","ДКСУ","xxxxxxxxxx","ФОП Бойко Н.Н.","Бойко-380805","Бойко","none","380805","АППБ ""АВАЛЬ"" ","2507030;2610-2800,00; Без .ПДВ.Опл за квасолю згідно рах.№СФ-0000326 від 12.09.16,накл.РН-9-120008 від 12.09.16 та угоди №137 від 25.04.2016.","2800","67109.96","67109.96"
"31335165","03187714","42628","Львівське КЕПЗПП","ЛЬВІВСЬКЕ КАЗЕННЕ ЕКСПЕРИМЕНТАЛЬНЕ ПІДПРИЄМСТВО ЗАСОБІВ ПЕРЕСУВАННЯ І ПРОТЕЗУВАННЯ","МІНІСТЕРСТВО СОЦІАЛЬНОЇ ПОЛІТИКИ УКРАЇНИ","Виробництво велосипедів, дитячих та інвалідних колясок","Львівська","UA-46","820172","ДКСУ","xxxxxxxxxx","ФОП Бойко Н.Н.","Бойко-380805","Бойко","none","380805","АППБ ""АВАЛЬ"" ","2507030;2610-7028,00; Без ПДВ.Опл за ковбасні вироби згідно рах.№СФ-0000328 від 12.09.16,накл.РН-9-120010від 12.09.16 та угоди №146 від 25.04.2016.","7028","67109.96","67109.96"
"31337298","03187714","42628","Львівське КЕПЗПП","ЛЬВІВСЬКЕ КАЗЕННЕ ЕКСПЕРИМЕНТАЛЬНЕ ПІДПРИЄМСТВО ЗАСОБІВ ПЕРЕСУВАННЯ І ПРОТЕЗУВАННЯ","МІНІСТЕРСТВО СОЦІАЛЬНОЇ ПОЛІТИКИ УКРАЇНИ","Виробництво велосипедів, дитячих та інвалідних колясок","Львівська","UA-46","820172","ДКСУ","xxxxxxxxxx","ФОП Бойко Н.Н.","Бойко-380805","Бойко","none","380805","АППБ ""АВАЛЬ"" ","2507030;2610-1250,00; Без ПДВ.Опл за овочі квашені згідно рах.№СФ-0000322 від 12.09.16,накл.РН-9-120005 від 12.09.16 та угоди №156 від 25.04.2016.","1250","67109.96","67109.96"
"31307537","03187714","42628","Львівське КЕПЗПП","ЛЬВІВСЬКЕ КАЗЕННЕ ЕКСПЕРИМЕНТАЛЬНЕ ПІДПРИЄМСТВО ЗАСОБІВ ПЕРЕСУВАННЯ І ПРОТЕЗУВАННЯ","МІНІСТЕРСТВО СОЦІАЛЬНОЇ ПОЛІТИКИ УКРАЇНИ","Виробництво велосипедів, дитячих та інвалідних колясок","Львівська","UA-46","820172","ДКСУ","xxxxxxxxxx","ФОП Бойко Н.Н.","Бойко-380805","Бойко","none","380805","АППБ ""АВАЛЬ"" ","2507030;2610-129,60; Без .ПДВ.Опл за крохмаль згідно рах.№СФ-0000327 від 12.09.16,накл.РН-9-120009 від 12.09.16 та угоди №145 від 25.04.2016.","129.6","67109.96","67109.96"
"31303708","03187714","42628","Львівське КЕПЗПП","ЛЬВІВСЬКЕ КАЗЕННЕ ЕКСПЕРИМЕНТАЛЬНЕ ПІДПРИЄМСТВО ЗАСОБІВ ПЕРЕСУВАННЯ І ПРОТЕЗУВАННЯ","МІНІСТЕРСТВО СОЦІАЛЬНОЇ ПОЛІТИКИ УКРАЇНИ","Виробництво велосипедів, дитячих та інвалідних колясок","Львівська","UA-46","820172","ДКСУ","xxxxxxxxxx","ФОП Бойко Н.Н.","Бойко-380805","Бойко","none","380805","АППБ ""АВАЛЬ"" ","2507030;2610-5000,00; Без ПДВ.Опл за маргарин згідно рах.№СФ-0000329від 12.09.16,накл.РН-9-120011 від 12.09.16 та угоди №148 від 25.04.2016.","5000","67109.96","67109.96"
"5873021","03187737","42319","ПКЕ протезно ортопед.підприємство","ПОЛТАВСЬКЕ КАЗЕННЕ ЕКСПЕРИМЕНТАЛЬНЕ ПРОТЕЗНО-ОРТОПЕДИЧНЕ ПІДПРИЄМСТВО","МІНІСТЕРСТВО СОЦІАЛЬНОЇ ПОЛІТИКИ УКРАЇНИ","Виробництво медичних і стоматологічних інструментів і матеріалів","Полтавська","UA-53","831019","ГУДКСУ у Полтавській областi","xxxxxxxxxx","ППКарпович А.О.","Карпович-331401","Карпович","none","331401","ПОЛ.ФІЛ.""ПОЛТ.РЕГ.УПРАВ.КБ""ПРИВАТБАНК""","#2507030#;#2610-1197,00#;#прання бiлизни#; #рах.273,акт274 вiд 09.11.15 р.Зг.Д№9 вiд 27.04.15р.ДУ №1 09.11.2015#;#без ПДВ#","1197","4595.03","4595.03"
"9042684","03187737","42349","ПКЕ протезно ортопед.підприємство","ПОЛТАВСЬКЕ КАЗЕННЕ ЕКСПЕРИМЕНТАЛЬНЕ ПРОТЕЗНО-ОРТОПЕДИЧНЕ ПІДПРИЄМСТВО","МІНІСТЕРСТВО СОЦІАЛЬНОЇ ПОЛІТИКИ УКРАЇНИ","Виробництво медичних і стоматологічних інструментів і матеріалів","Полтавська","UA-53","831019","ГУДКСУ у Полтавській областi","xxxxxxxxxx","ППКарпович А.О.","Карпович-331401","Карпович","none","331401","ПОЛ.ФІЛ.""ПОЛТ.РЕГ.УПРАВ.КБ""ПРИВАТБАНК""","#2507030#;#2610-900,53#;#прання бiлизни#; #рах.315,акт317 вiд 09.12.15 р.Зг.Д№9 вiд 27.04.15р.ДУ №2 03.12.2015#;#без ПДВ#","900.53","4595.03","4595.03"
"22875671","03187737","42521","ПКЕ протезно ортопед.підприємство","ПОЛТАВСЬКЕ КАЗЕННЕ ЕКСПЕРИМЕНТАЛЬНЕ ПРОТЕЗНО-ОРТОПЕДИЧНЕ ПІДПРИЄМСТВО","МІНІСТЕРСТВО СОЦІАЛЬНОЇ ПОЛІТИКИ УКРАЇНИ","Виробництво медичних і стоматологічних інструментів і матеріалів","Полтавська","UA-53","820172","ДКСУ","xxxxxxxxxx","ФОП Карпович А.О.","Карпович-331401","Карпович","none","331401","ПОЛ.ФІЛ.""ПОЛТ.РЕГ.УПРАВ.КБ""ПРИВАТБАНК""","2507030;2610-1500,00; прання бiлизни;за травень 2016р.рах №107,акт №107 вiд 25.05.2016р Зг.Д№7 вiд 10.03.2016р.;без ПДВ.","1500","4595.03","4595.03"
"30309963","03187737","42613","Полтавське КЕПОП","ПОЛТАВСЬКЕ КАЗЕННЕ ЕКСПЕРИМЕНТАЛЬНЕ ПРОТЕЗНО-ОРТОПЕДИЧНЕ ПІДПРИЄМСТВО","МІНІСТЕРСТВО СОЦІАЛЬНОЇ ПОЛІТИКИ УКРАЇНИ","Виробництво медичних і стоматологічних інструментів і матеріалів","Полтавська","UA-53","820172","ДКСУ","xxxxxxxxxx","ФОП Карпович А.О.","Карпович-331401","Карпович","none","331401","ПОЛ.ФІЛ.""ПОЛТ.РЕГ.УПРАВ.КБ""ПРИВАТБАНК""","2507030;2610-997,50; прання бiлизни за серпень 2016р.;рах №215,акт №216 вiд 29.08.2016р Зг.Д№7 вiд 10.03.2016р.;без ПДВ.","997.5","4595.03","4595.03"
"8172872","03187743","42338","Харківське КЕПОП","ХАРКІВСЬКЕ КАЗЕННЕ ЕКСПЕРИМЕНТАЛЬНЕ ПРОТЕЗНО-ОРТОПЕДИЧНЕ ПІДПРИЄМСТВО","МІНІСТЕРСТВО СОЦІАЛЬНОЇ ПОЛІТИКИ УКРАЇНИ","Виробництво медичних і стоматологічних інструментів і матеріалів","Харківська","UA-63","851011","ГУДКСУ у Харківській області","xxxxxxxxxx","ФОП Боцман С.I.","Боцман-325365","Боцман","none","325365","ПЕРША Л.Ф. ВАТ ""КРЕДОБАНК"", М.ЛЬВІВ ","#2507030#,#2610#,#за USB Flash#,#дог.№29 вiд 26.11.2015 та накл № РН-0000034 вiд 26.11.2015#,# ПДВ не передб.#","402","42842.1","53192.1"
"9066277","03187743","42349","Харківське КЕПОП","ХАРКІВСЬКЕ КАЗЕННЕ ЕКСПЕРИМЕНТАЛЬНЕ ПРОТЕЗНО-ОРТОПЕДИЧНЕ ПІДПРИЄМСТВО","МІНІСТЕРСТВО СОЦІАЛЬНОЇ ПОЛІТИКИ УКРАЇНИ","Виробництво медичних і стоматологічних інструментів і матеріалів","Харківська","UA-63","851011","ГУДКСУ у Харківській області","xxxxxxxxxx","ФОП Боцман С.I.","Боцман-325365","Боцман","none","325365","ПЕРША Л.Ф. ВАТ ""КРЕДОБАНК"", М.ЛЬВІВ ","#2507030#,#2610#,#за тени для електроплiти #,#дог.№31 вiд 10.12.2015 та накл № РН-0000040 вiд 10.12.2015#,# ПДВ не передб#","1106","42842.1","53192.1"
"9064601","03187743","42349","Харківське КЕПОП","ХАРКІВСЬКЕ КАЗЕННЕ ЕКСПЕРИМЕНТАЛЬНЕ ПРОТЕЗНО-ОРТОПЕДИЧНЕ ПІДПРИЄМСТВО","МІНІСТЕРСТВО СОЦІАЛЬНОЇ ПОЛІТИКИ УКРАЇНИ","Виробництво медичних і стоматологічних інструментів і матеріалів","Харківська","UA-63","851011","ГУДКСУ у Харківській області","xxxxxxxxxx","ФОП Боцман С.I.","Боцман-325365","Боцман","none","325365","ПЕРША Л.Ф. ВАТ ""КРЕДОБАНК"", М.ЛЬВІВ ","#2507030#,#2610#,#за посуд, тази, вiдра #,#дог.№31 вiд 10.12.2015 та накл № РН-0000039 вiд 10.12.2015#,# ПДВ не передб#","5669.3","42842.1","53192.1"
"9064606","03187743","42349","Харківське КЕПОП","ХАРКІВСЬКЕ КАЗЕННЕ ЕКСПЕРИМЕНТАЛЬНЕ ПРОТЕЗНО-ОРТОПЕДИЧНЕ ПІДПРИЄМСТВО","МІНІСТЕРСТВО СОЦІАЛЬНОЇ ПОЛІТИКИ УКРАЇНИ","Виробництво медичних і стоматологічних інструментів і матеріалів","Харківська","UA-63","851011","ГУДКСУ у Харківській області","xxxxxxxxxx","ФОП Боцман С.I.","Боцман-325365","Боцман","none","325365","ПЕРША Л.Ф. ВАТ ""КРЕДОБАНК"", М.ЛЬВІВ ","#2507030#,#2610#,#за ручки двернi #,#дог.№31 вiд 10.12.2015 та накл № РН-0000041 вiд 10.12.2015#,# ПДВ не передб#","2030","42842.1","53192.1"
"9072103","03187743","42349","Харківське КЕПОП","ХАРКІВСЬКЕ КАЗЕННЕ ЕКСПЕРИМЕНТАЛЬНЕ ПРОТЕЗНО-ОРТОПЕДИЧНЕ ПІДПРИЄМСТВО","МІНІСТЕРСТВО СОЦІАЛЬНОЇ ПОЛІТИКИ УКРАЇНИ","Виробництво медичних і стоматологічних інструментів і матеріалів","Харківська","UA-63","851011","ГУДКСУ у Харківській області","xxxxxxxxxx","ФОП Боцман С.I.","Боцман-325365","Боцман","none","325365","ПЕРША Л.Ф. ВАТ ""КРЕДОБАНК"", М.ЛЬВІВ ","#2507030#,#2610#,#за сантехнiчнi вироби #,#дог.№31 вiд 10.12.2015 та накл № РН-0000042 вiд 10.12.2015#,# ПДВ не передб#","8494","42842.1","53192.1"
"9071840","03187743","42349","Харківське КЕПОП","ХАРКІВСЬКЕ КАЗЕННЕ ЕКСПЕРИМЕНТАЛЬНЕ ПРОТЕЗНО-ОРТОПЕДИЧНЕ ПІДПРИЄМСТВО","МІНІСТЕРСТВО СОЦІАЛЬНОЇ ПОЛІТИКИ УКРАЇНИ","Виробництво медичних і стоматологічних інструментів і матеріалів","Харківська","UA-63","851011","ГУДКСУ у Харківській області","xxxxxxxxxx","ФОП Боцман С.I.","Боцман-325365","Боцман","none","325365","ПЕРША Л.Ф. ВАТ ""КРЕДОБАНК"", М.ЛЬВІВ ","#2507030#,#2610#,#за постiльну бiлизну, рушники, подушки #,#дог.№30 вiд 10.12.2015 та накл № РН-0000035 вiд 10.12.2015#,# ПДВ не передб#","23220","42842.1","53192.1"
"9068953","03187743","42349","Харківське КЕПОП","ХАРКІВСЬКЕ КАЗЕННЕ ЕКСПЕРИМЕНТАЛЬНЕ ПРОТЕЗНО-ОРТОПЕДИЧНЕ ПІДПРИЄМСТВО","МІНІСТЕРСТВО СОЦІАЛЬНОЇ ПОЛІТИКИ УКРАЇНИ","Виробництво медичних і стоматологічних інструментів і матеріалів","Харківська","UA-63","851011","ГУДКСУ у Харківській області","xxxxxxxxxx","ФОП Боцман С.I.","Боцман-325365","Боцман","none","325365","ПЕРША Л.Ф. ВАТ ""КРЕДОБАНК"", М.ЛЬВІВ ","#2507030#,#2610#,#за фарбу #,#дог.№31 вiд 10.12.2015 та накл № РН-0000043 вiд 10.12.2015#,# ПДВ не передб#","1920.8","42842.1","53192.1"
"27053987","03187743","42573","Харківське КЕПОП","ХАРКІВСЬКЕ КАЗЕННЕ ЕКСПЕРИМЕНТАЛЬНЕ ПРОТЕЗНО-ОРТОПЕДИЧНЕ ПІДПРИЄМСТВО","МІНІСТЕРСТВО СОЦІАЛЬНОЇ ПОЛІТИКИ УКРАЇНИ","Виробництво медичних і стоматологічних інструментів і матеріалів","Харківська","UA-63","820172","ДКСУ","xxxxxxxxxx","ФОП Виноградов Сергiй Михайлович","Виноградов-351533","Виноградов","none","351533","ХАРКІВСЬКЕ ГРУ ПРИВАТБАНКУ ","2507030;2610;за канцтовари;дог.№8 вiд 19.07.2016 та накл № 2-19/07 вiд 19.07.2016р;без ПДВ.","1515.5","7650","53192.1"
"27056771","03187743","42573","Харківське КЕПОП","ХАРКІВСЬКЕ КАЗЕННЕ ЕКСПЕРИМЕНТАЛЬНЕ ПРОТЕЗНО-ОРТОПЕДИЧНЕ ПІДПРИЄМСТВО","МІНІСТЕРСТВО СОЦІАЛЬНОЇ ПОЛІТИКИ УКРАЇНИ","Виробництво медичних і стоматологічних інструментів і матеріалів","Харківська","UA-63","820172","ДКСУ","xxxxxxxxxx","ФОП Виноградов Сергiй Михайлович","Виноградов-351533","Виноградов","none","351533","ХАРКІВСЬКЕ ГРУ ПРИВАТБАНКУ ","2507030;2610;за миючi засоби;дог.№7 вiд 19.07.2016 та накл № 1-19/07 вiд 19.07.2016р;без ПДВ .","2477.65","7650","53192.1"
"27049240","03187743","42573","Харківське КЕПОП","ХАРКІВСЬКЕ КАЗЕННЕ ЕКСПЕРИМЕНТАЛЬНЕ ПРОТЕЗНО-ОРТОПЕДИЧНЕ ПІДПРИЄМСТВО","МІНІСТЕРСТВО СОЦІАЛЬНОЇ ПОЛІТИКИ УКРАЇНИ","Виробництво медичних і стоматологічних інструментів і матеріалів","Харківська","UA-63","820172","ДКСУ","xxxxxxxxxx","ФОП Виноградов Сергiй Михайлович","Виноградов-351533","Виноградов","none","351533","ХАРКІВСЬКЕ ГРУ ПРИВАТБАНКУ ","2507030;2610;за спецодяг;дог.№6 вiд 19.07.2016 та накл № 3-19/07 вiд 19.07.2016р;без ПДВ.","3656.85","7650","53192.1"
"9072378","03187743","42349","Харківське КЕПОП","ХАРКІВСЬКЕ КАЗЕННЕ ЕКСПЕРИМЕНТАЛЬНЕ ПРОТЕЗНО-ОРТОПЕДИЧНЕ ПІДПРИЄМСТВО","МІНІСТЕРСТВО СОЦІАЛЬНОЇ ПОЛІТИКИ УКРАЇНИ","Виробництво медичних і стоматологічних інструментів і матеріалів","Харківська","UA-63","851011","ГУДКСУ у Харківській області","xxxxxxxxxx","ФОП Д,ячкова Л.Л.","Д'ячкова-334851","Д'ячкова","none","334851","ЗАТ""ПЕРШИЙ УКР.МІЖНАРОД.БАНК"",ДОНЕЦЬК ","#2507030#,#2610#,#за прання#,#дог.№28/ст вiд 08.12.2015 та Акта виконаних робiт №1 вiд 08.12.2015#,# ПДВ не передб#","2000","2000","53192.1"
